STT,SrcIP,SrcPort,DstIP,DstPort,Proto,FlowDuration,FlowPktsPerSec,FlowBytesPerSec,FlowIATMean,PktLenMean,Label_unlabeled,Label
6179,23.63.78.40,80,192.168.50.8,59725,6,175415701714,0,0,4079434923,99,0,BENIGN
6180,172.16.0.5,616,192.168.50.4,27910,17,4325,806665,462427,4325,253,0,Portmap
6181,172.16.0.5,915,192.168.50.4,19177,17,2209,377601,905387,2209,271,0,Portmap
6182,172.16.0.5,569,192.168.50.4,37549,17,2558,1608539,781860,2558,307,0,Portmap
6183,172.16.0.5,834,192.168.50.4,61965,17,5055,236173,395647,5055,254,0,Portmap
6184,172.16.0.5,990,192.168.50.4,416,17,43902,18999,45556,43902,271,0,Portmap
6185,192.168.50.9,37128,103.224.182.245,443,6,20689,95273,96669,20689,74,0,BENIGN
6186,192.168.50.6,55174,74.208.236.171,80,6,5111807722,0,0,730258246,61,0,BENIGN
6187,172.16.0.5,757,192.168.50.4,17852,17,2463,338660,812017,2463,271,0,Portmap
6188,172.16.0.5,537,192.168.50.4,64292,17,2677,311587,747104,2677,271,0,Portmap
6189,31.13.71.36,443,192.168.50.9,40278,6,171109203669,0,0,3802426748,231,0,BENIGN
6190,172.217.10.98,80,192.168.50.6,55120,6,5382004211,0,0,1794001403,63,0,BENIGN
6191,172.16.0.5,587,192.168.50.4,2958,17,2790,298967,716845,2790,271,0,Portmap
6192,172.16.0.5,713,192.168.50.4,49263,17,3177,262549,629524,3177,271,0,Portmap
6193,192.168.50.6,58729,4.2.2.4,53,17,5204,479683,384319,5204,85,0,BENIGN
6194,172.16.0.5,648,192.168.50.4,3260,17,2146,388686,931966,2146,271,0,Portmap
6195,172.16.0.5,870,192.168.50.4,12887,17,48574,17172,41174,48574,271,0,Portmap
6196,192.168.50.6,55029,74.208.236.171,80,6,5344602402,0,0,763514628,61,0,BENIGN
6197,172.16.0.5,648,192.168.50.4,33653,17,3001,277947,666444,3001,271,0,Portmap
6198,8.250.89.254,80,192.168.50.6,55173,6,163755300335,0,0,5165619,1513,0,BENIGN
6199,172.16.0.5,561,192.168.50.4,58475,17,2393,348566,835770,2393,271,0,Portmap
6200,172.16.0.5,893,192.168.50.4,56401,17,3588,232475,557413,3588,271,0,Portmap
6201,172.16.0.5,680,192.168.50.4,4077,17,49943,49544,40045,49943,289,0,Portmap
6202,192.168.50.6,60772,4.2.2.4,53,17,2963,1218823,674991,2963,92,0,BENIGN
6203,172.16.0.5,890,192.168.50.4,58975,17,3327,250712,601142,3327,271,0,Portmap
6204,172.16.0.5,837,192.168.50.4,54061,17,31549,26438,63393,31549,271,0,Portmap
6205,172.16.0.5,987,192.168.50.4,56823,17,3293,253301,607348,3293,271,0,Portmap
6206,192.168.50.6,57339,4.2.2.4,53,17,2583,1080620,774293,2583,83,0,BENIGN
6207,192.168.50.6,55077,74.208.236.171,80,6,2337,1348301,855798,2337,66,0,BENIGN
6208,192.168.50.6,54937,69.172.216.111,443,6,10073217797,0,0,592542223,292,0,BENIGN
6209,172.16.0.5,648,192.168.50.4,53953,17,3099,1125791,645369,3099,253,0,Portmap
6210,192.168.50.6,54967,172.217.6.228,443,6,771997929724,0,0,2199424301,233,0,BENIGN
6211,192.168.50.8,52987,4.2.2.4,53,17,3540,1020162,564971,3540,92,0,BENIGN
6212,192.168.50.6,62431,8.8.8.8,53,17,6049,82042,330633,6049,84,0,BENIGN
6213,172.16.0.5,868,192.168.50.4,51005,17,3498,238456,571755,3498,271,0,Portmap
6214,192.168.50.6,60250,4.2.2.4,53,17,4231,465873,472701,4231,74,0,BENIGN
6215,172.16.0.5,48178,192.168.50.4,33390,6,149571261,25,26,49857087,60,0,Portmap
6216,172.16.0.5,517,192.168.50.4,20341,17,2623,318002,762485,2623,271,0,Portmap
6217,192.168.50.6,55214,172.217.15.102,443,6,261240239733,0,0,3899108055,202,0,BENIGN
6218,199.166.0.200,443,192.168.50.8,59810,6,10117659901,0,0,459893631,563,0,BENIGN
6219,172.16.0.5,1012,192.168.50.4,8136,17,2265,368265,883002,2265,271,0,Portmap
6220,172.16.0.5,664,192.168.50.4,14436,17,2194,380182,911577,2194,271,0,Portmap
6221,192.168.50.6,54843,74.208.236.171,80,6,2235,1409834,894854,2235,66,0,BENIGN
6222,172.16.0.5,843,192.168.50.4,10770,17,4079,204491,490316,4079,271,0,Portmap
6223,192.168.50.6,63653,4.2.2.4,53,17,3192,340291,626566,3192,80,0,BENIGN
6224,172.16.0.5,648,192.168.50.4,57306,17,4250,196263,470588,4250,271,0,Portmap
6225,172.16.0.5,622,192.168.50.4,55203,17,2583,322927,774293,2583,271,0,Portmap
6226,172.16.0.5,648,192.168.50.4,24820,17,3293,253301,607348,3293,271,0,Portmap
6227,192.168.50.6,57985,8.8.8.8,53,17,2786,790132,717875,2786,87,0,BENIGN
6228,172.16.0.5,689,192.168.50.4,8973,17,2681,311122,745990,2681,271,0,Portmap
6229,172.16.0.5,648,192.168.50.4,59008,17,4092,604687,488758,4092,289,0,Portmap
6230,172.16.0.5,648,192.168.50.4,31080,17,2805,297369,713012,2805,271,0,Portmap
6231,192.168.50.6,61324,4.2.2.4,53,17,10517,237356,190168,10517,85,0,BENIGN
6232,192.168.50.8,59632,172.217.10.226,443,6,170520560248,0,0,1960006439,115,0,BENIGN
6233,172.16.0.5,980,192.168.50.4,12929,17,3322,1050218,602046,3322,253,0,Portmap
6234,172.16.0.5,748,192.168.50.4,42877,17,3103,268811,644537,3103,271,0,Portmap
6235,172.16.0.5,952,192.168.50.4,64885,17,4579,182162,436776,4579,271,0,Portmap
6236,192.168.50.6,59759,4.2.2.4,53,17,2493,1119632,802246,2493,83,0,BENIGN
6237,192.168.50.6,54885,172.217.12.206,80,6,115877691592,0,0,3511445199,85,0,BENIGN
6238,192.168.50.6,52307,4.2.2.4,53,17,9393,265759,212924,9393,85,0,BENIGN
6239,172.217.11.14,80,192.168.50.6,55100,6,5130366368,0,0,1710122122,63,0,BENIGN
6240,172.16.0.5,648,192.168.50.4,29922,17,21089,39552,94836,21089,271,0,Portmap
6241,172.16.0.5,729,192.168.50.4,12974,17,3111,268119,642880,3111,271,0,Portmap
6242,172.16.0.5,648,192.168.50.4,18981,17,2229,374212,897263,2229,271,0,Portmap
6243,172.16.0.5,694,192.168.50.4,36255,17,2646,315238,755857,2646,271,0,Portmap
6244,192.168.50.6,55008,74.208.236.171,80,6,2244,1404180,891265,2244,66,0,BENIGN
6245,172.16.0.5,626,192.168.50.4,33432,17,3155,264380,633914,3155,271,0,Portmap
6246,192.168.50.6,62869,4.2.2.4,53,17,2679,931793,746547,2679,85,0,BENIGN
6247,172.16.0.5,603,192.168.50.4,28647,17,38793,21501,51555,38793,271,0,Portmap
6248,192.168.50.8,58326,4.2.2.4,53,17,2895,760382,690846,2895,87,0,BENIGN
6249,172.16.0.5,1001,192.168.50.4,7745,17,3173,779824,630318,3173,289,0,Portmap
6250,172.16.0.5,547,192.168.50.4,40049,17,2135,390688,936768,2135,271,0,Portmap
6251,172.217.10.34,80,192.168.50.6,54996,6,5050747145,0,0,1683582381,63,0,BENIGN
6252,172.16.0.5,648,192.168.50.4,43482,17,3296,253070,606796,3296,271,0,Portmap
6253,172.16.0.5,557,192.168.50.4,35943,17,2865,291141,698080,2865,271,0,Portmap
6254,172.16.0.5,648,192.168.50.4,5048,17,2169,384564,922083,2169,271,0,Portmap
6255,172.217.10.226,443,192.168.50.8,59635,6,171277924697,0,0,815609165,1056,0,BENIGN
6256,192.168.50.9,41582,172.217.10.74,443,6,171188564327,0,0,1881193014,138,0,BENIGN
6257,172.16.0.5,770,192.168.50.4,61523,17,3248,256810,615763,3248,271,0,Portmap
6258,172.16.0.5,648,192.168.50.4,61072,17,2200,379145,909090,2200,271,0,Portmap
6259,192.168.50.6,60092,8.8.8.8,53,17,18929,194207,105657,18929,77,0,BENIGN
6260,172.16.0.5,9665,192.168.50.4,8096,17,3706,857787,539665,3706,590,0,Portmap
6261,72.21.91.29,80,192.168.50.6,55195,6,115077681664,0,0,3968195919,116,0,BENIGN
6262,172.16.0.5,951,192.168.50.4,15272,17,3141,265558,636739,3141,271,0,Portmap
6263,172.16.0.5,667,192.168.50.4,55387,17,2982,279718,670690,2982,271,0,Portmap
6264,52.85.90.206,443,192.168.50.8,59788,6,126436311,18,16,9031165,397,0,UNKNOWN
6265,192.168.50.6,55528,4.2.2.4,53,17,2583,763109,774293,2583,74,0,BENIGN
6266,192.168.50.6,52603,4.2.2.4,53,17,2359,808113,847816,2359,89,0,BENIGN
6267,172.16.0.5,648,192.168.50.4,54354,17,4762,175161,419991,4762,271,0,Portmap
6268,172.16.0.5,808,192.168.50.4,45690,17,2894,288224,691085,2894,271,0,Portmap
6269,192.168.50.8,60700,8.8.8.8,53,17,3888,928851,514403,3888,92,0,BENIGN
6270,172.16.0.5,648,192.168.50.4,44048,17,3251,256573,615195,3251,271,0,Portmap
6271,172.16.0.5,556,192.168.50.4,22486,17,4152,595949,481695,4152,289,0,Portmap
6272,192.168.50.8,59779,74.208.236.171,80,6,738675106,5,0,35175005,133,0,BENIGN
6273,192.168.50.6,63418,4.2.2.4,53,17,2646,323512,755857,2646,67,0,BENIGN
6274,172.16.0.5,869,192.168.50.4,18983,17,3011,277024,664231,3011,271,0,Portmap
6275,172.16.0.5,997,192.168.50.4,38462,17,3951,211116,506200,3951,271,0,Portmap
6276,192.168.50.8,50582,4.2.2.4,53,17,8451,365188,236658,8451,81,0,BENIGN
6277,74.208.236.171,80,192.168.50.6,55260,6,5241868828,0,0,1747289609,63,0,BENIGN
6278,192.168.50.6,54919,172.217.11.6,443,6,171197078030,0,0,596377790,172,0,BENIGN
6279,192.168.50.6,54830,74.208.236.171,80,6,2006,1570778,997008,2006,66,0,BENIGN
6280,172.16.0.5,647,192.168.50.4,30671,17,3269,255160,611807,3269,271,0,Portmap
6281,172.16.0.5,648,192.168.50.4,17306,17,3138,265812,637348,3138,271,0,Portmap
6282,172.16.0.5,626,192.168.50.4,19680,17,4115,847831,486026,4115,253,0,Portmap
6283,172.16.0.5,593,192.168.50.4,35311,17,2400,1453677,833333,2400,253,0,Portmap
6284,172.16.0.5,753,192.168.50.4,18183,17,3182,1096425,628535,3182,253,0,Portmap
6285,172.16.0.5,993,192.168.50.4,64636,17,4243,196587,471364,4243,271,0,Portmap
6286,172.16.0.5,597,192.168.50.4,38545,17,3370,247513,593471,3370,271,0,Portmap
6287,172.16.0.5,648,192.168.50.4,16734,17,3247,256889,615953,3247,271,0,Portmap
6288,172.16.0.5,648,192.168.50.4,35295,17,3202,260499,624609,3202,271,0,Portmap
6289,192.168.50.6,61167,8.8.8.8,53,17,23799,92495,84037,23799,87,0,BENIGN
6290,172.16.0.5,648,192.168.50.4,46664,17,2186,381573,914913,2186,271,0,Portmap
6291,172.16.0.5,913,192.168.50.4,63769,17,3301,252687,605877,3301,271,0,Portmap
6292,172.16.0.5,839,192.168.50.4,21496,17,4065,858259,492004,4065,253,0,Portmap
6293,172.16.0.5,648,192.168.50.4,32054,17,3754,929362,532765,3754,253,0,Portmap
6294,192.168.50.8,55917,4.2.2.4,53,17,2478,412202,807102,2478,95,0,BENIGN
6295,172.16.0.5,644,192.168.50.4,4063,17,3461,714932,577867,3461,289,0,Portmap
6296,172.16.0.5,720,192.168.50.4,8885,17,3556,234567,562429,3556,271,0,Portmap
6297,192.168.50.6,61204,4.2.2.4,53,17,6973,315690,286820,6973,87,0,BENIGN
6298,172.16.0.5,648,192.168.50.4,28339,17,4000,208530,500000,4000,271,0,Portmap
6299,172.16.0.5,984,192.168.50.4,9167,17,3316,251544,603136,3316,271,0,Portmap
6300,172.16.0.5,702,192.168.50.4,13011,17,2812,879936,711237,2812,289,0,Portmap
6301,172.217.9.227,443,192.168.50.9,42426,6,170439384502,0,0,1203077365,337,0,BENIGN
6302,172.16.0.5,648,192.168.50.4,27198,17,42737,19517,46797,42737,271,0,Portmap
6303,172.16.0.5,756,192.168.50.4,31609,17,3618,230547,552791,3618,271,0,Portmap
6304,172.16.0.5,648,192.168.50.4,27617,17,60932,13689,32823,60932,271,0,Portmap
6305,172.16.0.5,837,192.168.50.4,5726,17,3606,231314,554631,3606,271,0,Portmap
6306,172.16.0.5,971,192.168.50.4,2537,17,2869,290735,697107,2869,271,0,Portmap
6307,172.16.0.5,788,192.168.50.4,29953,17,4567,182640,437924,4567,271,0,Portmap
6308,172.16.0.5,946,192.168.50.4,61021,17,2375,351208,842105,2375,271,0,Portmap
6309,192.168.50.8,60681,4.2.2.4,53,17,4123,462367,485083,4123,89,0,BENIGN
6310,172.16.0.5,648,192.168.50.4,11240,17,2843,293394,703482,2843,271,0,Portmap
6311,172.16.0.5,940,192.168.50.4,51803,17,2794,298539,715819,2794,271,0,Portmap
6312,172.217.10.67,443,192.168.50.6,55119,6,170866942874,0,0,2824488657,306,0,BENIGN
6313,172.16.0.5,515,192.168.50.4,3311,17,36065,23128,55455,36065,271,0,Portmap
6314,172.16.0.5,611,192.168.50.4,17088,17,2274,366807,879507,2274,271,0,Portmap
6315,172.16.0.5,1016,192.168.50.4,63337,17,21872,38136,91441,21872,271,0,Portmap
6316,172.16.0.5,829,192.168.50.4,9192,17,2249,370885,889284,2249,271,0,Portmap
6317,172.16.0.5,716,192.168.50.4,37343,17,3260,255865,613496,3260,271,0,Portmap
6318,172.16.0.5,796,192.168.50.4,32830,17,4765,175051,419727,4765,271,0,Portmap
6319,192.168.50.8,58260,4.2.2.4,53,17,2402,548045,832639,2402,93,0,BENIGN
6320,38.91.108.49,443,192.168.50.9,40902,6,11875531836,0,0,154227686,1188,0,BENIGN
6321,172.16.0.5,688,192.168.50.4,58519,17,3171,263046,630715,3171,271,0,Portmap
6322,172.16.0.5,564,192.168.50.4,11074,17,3099,269158,645369,3099,271,0,Portmap
6323,172.16.0.5,637,192.168.50.4,41764,17,3404,245041,587544,3404,271,0,Portmap
6324,172.16.0.5,765,192.168.50.4,29684,17,2625,317760,761904,2625,271,0,Portmap
6325,172.16.0.5,698,192.168.50.4,62692,17,3118,267517,641436,3118,271,0,Portmap
6326,172.16.0.5,654,192.168.50.4,38990,17,3232,258081,618811,3232,271,0,Portmap
6327,172.16.0.5,698,192.168.50.4,51179,17,2922,1193985,684462,2922,253,0,Portmap
6328,72.167.239.239,80,192.168.50.8,59703,6,68436427,1,35,6843642,398,0,BENIGN
6329,172.16.0.5,796,192.168.50.4,33891,17,2133,1635642,937646,2133,253,0,Portmap
6330,172.16.0.5,823,192.168.50.4,58856,17,4884,170786,409500,4884,271,0,Portmap
6331,172.16.0.5,517,192.168.50.4,48296,17,2399,347695,833680,2399,271,0,Portmap
6332,192.168.50.6,55172,205.185.216.10,80,6,121351853358,0,0,825522811,138,0,BENIGN
6333,172.16.0.5,906,192.168.50.4,61899,17,3274,254771,610873,3274,271,0,Portmap
6334,172.16.0.5,648,192.168.50.4,168,17,3100,269071,645161,3100,271,0,Portmap
6335,192.168.50.6,63366,4.2.2.4,53,17,2049,2082029,976085,2049,73,0,BENIGN
6336,192.168.50.8,56738,8.8.8.8,53,17,26425,161441,75685,26425,73,0,BENIGN
6337,172.16.0.5,810,192.168.50.4,24761,17,2828,294950,707213,2828,271,0,Portmap
6338,192.168.50.6,65119,4.2.2.4,53,17,2561,1205080,780944,2561,81,0,BENIGN
6339,172.16.0.5,986,192.168.50.4,24676,17,2305,361874,867678,2305,271,0,Portmap
6340,172.16.0.5,648,192.168.50.4,57336,17,1841,453080,1086366,1841,271,0,Portmap
6341,172.16.0.5,648,192.168.50.4,26042,17,4294,576241,465766,4294,289,0,Portmap
6342,172.16.0.5,971,192.168.50.4,31104,17,38341,90994,52163,38341,253,0,Portmap
6343,172.16.0.5,585,192.168.50.4,57141,17,3215,259446,622083,3215,271,0,Portmap
6344,192.168.50.6,62725,8.8.8.8,53,17,2986,737209,669792,2986,87,0,BENIGN
6345,172.16.0.5,648,192.168.50.4,1071,17,1972,605405,1014198,1972,254,0,Portmap
6346,172.16.0.5,997,192.168.50.4,35029,17,3359,248324,595415,3359,271,0,Portmap
6347,172.16.0.5,777,192.168.50.4,60500,17,3277,755075,610314,3277,289,0,Portmap
6348,172.16.0.5,545,192.168.50.4,60751,17,3092,269767,646830,3092,271,0,Portmap
6349,172.16.0.5,658,192.168.50.4,45693,17,2192,380529,912408,2192,271,0,Portmap
6350,172.16.0.5,868,192.168.50.4,7732,17,43338,19246,46148,43338,271,0,Portmap
6351,192.168.50.6,52488,4.2.2.4,53,17,2227,1915617,898069,2227,73,0,BENIGN
6352,172.16.0.5,1004,192.168.50.4,23487,17,3041,274291,657678,3041,271,0,Portmap
6353,172.16.0.5,603,192.168.50.4,36513,17,3252,256494,615006,3252,271,0,Portmap
6354,172.16.0.5,670,192.168.50.4,37452,17,2748,303537,727802,2748,271,0,Portmap
6355,192.168.50.6,53166,4.2.2.4,53,17,2635,1370540,759013,2635,92,0,BENIGN
6356,192.168.50.6,54900,74.208.236.171,80,6,2470,1275700,809716,2470,66,0,BENIGN
6357,172.16.0.5,901,192.168.50.4,9272,17,3214,259527,622277,3214,271,0,Portmap
6358,192.168.50.6,62211,4.2.2.4,53,17,4209,468308,475172,4209,74,0,BENIGN
6359,172.16.0.5,638,192.168.50.4,26962,17,3329,250561,600781,3329,271,0,Portmap
6360,192.168.50.8,55876,4.2.2.4,53,17,4066,468849,491883,4066,89,0,BENIGN
6361,172.16.0.5,648,192.168.50.4,9910,17,2384,349882,838926,2384,271,0,Portmap
6362,172.16.0.5,822,192.168.50.4,1576,17,3233,258002,618620,3233,271,0,Portmap
6363,192.168.50.8,59368,4.2.2.4,53,17,3453,979199,579206,3453,79,0,BENIGN
6364,192.168.50.8,59828,74.208.236.171,80,6,6451,488448,310029,6451,66,0,BENIGN
6365,192.168.50.6,55063,23.63.78.19,80,6,175304575732,0,0,1845311323,84,0,BENIGN
6366,172.16.0.5,622,192.168.50.4,14459,17,4166,837452,480076,4166,253,0,Portmap
6367,192.168.50.6,64502,4.2.2.4,53,17,3408,59069,586854,3408,86,0,BENIGN
6368,172.16.0.5,648,192.168.50.4,35217,17,3276,254615,610500,3276,271,0,Portmap
6369,192.168.50.6,59994,4.2.2.4,53,17,62660,22042,31918,62660,78,0,BENIGN
6370,192.168.50.6,57674,8.8.8.8,53,17,19565,100746,102223,19565,74,0,BENIGN
6371,172.16.0.5,927,192.168.50.4,57147,17,3073,271435,650829,3073,271,0,Portmap
6372,172.16.0.5,696,192.168.50.4,48459,17,3158,264129,633312,3158,271,0,Portmap
6373,172.16.0.5,653,192.168.50.4,63470,17,1970,423411,1015228,1970,271,0,Portmap
6374,192.168.50.6,56024,8.8.8.8,53,17,2437,203641,820681,2437,84,0,BENIGN
6375,172.16.0.5,648,192.168.50.4,9972,17,2916,286049,685871,2916,271,0,Portmap
6376,192.168.50.6,55557,4.2.2.4,53,17,2999,558901,666888,2999,76,0,BENIGN
6377,172.16.0.5,648,192.168.50.4,48155,17,36419,22903,54916,36419,271,0,Portmap
6378,172.16.0.5,780,192.168.50.4,45657,17,2823,295473,708466,2823,271,0,Portmap
6379,172.16.0.5,714,192.168.50.4,58446,17,3037,274652,658544,3037,271,0,Portmap
6380,172.16.0.5,858,192.168.50.4,43387,17,4828,172767,414250,4828,271,0,Portmap
6381,172.16.0.5,46468,192.168.50.4,38149,6,105481050,35,37,35160350,60,0,Portmap
6382,172.16.0.5,873,192.168.50.4,42080,17,3807,219101,525348,3807,271,0,Portmap
6383,172.16.0.5,918,192.168.50.4,42100,17,2079,889160,962000,2079,235,0,Portmap
6384,172.16.0.5,853,192.168.50.4,26229,17,11400,73168,175438,11400,271,0,Portmap
6385,192.168.50.8,59758,172.217.2.166,443,6,170686108112,0,0,318170761,111,0,BENIGN
6386,192.168.50.6,64624,8.8.8.8,53,17,2347,1314959,852151,2347,81,0,BENIGN
6387,192.168.50.6,59124,4.2.2.4,53,17,3177,692888,629524,3177,87,0,BENIGN
6388,172.16.0.5,648,192.168.50.4,18757,17,46445,75117,43061,46445,253,0,Portmap
6389,172.16.0.5,802,192.168.50.4,43934,17,4196,198789,476644,4196,271,0,Portmap
6390,172.16.0.5,591,192.168.50.4,2767,17,3615,230738,553250,3615,271,0,Portmap
6391,172.16.0.5,648,192.168.50.4,15117,17,3556,234567,562429,3556,271,0,Portmap
6392,172.16.0.5,648,192.168.50.4,43026,17,6708,124347,298151,6708,271,0,Portmap
6393,192.168.50.6,56144,4.2.2.4,53,17,2161,639138,925497,2161,78,0,BENIGN
6394,172.16.0.5,852,192.168.50.4,51557,17,2660,313579,751879,2660,271,0,Portmap
6395,172.16.0.5,648,192.168.50.4,37519,17,4791,174101,417449,4791,271,0,Portmap
6396,172.16.0.5,838,192.168.50.4,59419,17,4272,195252,468164,4272,271,0,Portmap
6397,192.168.50.6,60627,4.2.2.4,53,17,4126,605011,484730,4126,85,0,BENIGN
6398,172.16.0.5,626,192.168.50.4,56485,17,35918,23222,55682,35918,271,0,Portmap
6399,172.16.0.5,686,192.168.50.4,40587,17,47426,17587,42170,47426,271,0,Portmap
6400,172.16.0.5,668,192.168.50.4,45379,17,2253,370226,887705,2253,271,0,Portmap
6401,192.168.50.6,57613,4.2.2.4,53,17,2118,1735667,944287,2118,77,0,BENIGN
6402,172.16.0.5,648,192.168.50.4,42800,17,3051,273392,655522,3051,271,0,Portmap
6403,172.217.2.166,443,192.168.50.8,59772,6,170472048509,0,0,2544358932,202,0,BENIGN
6404,172.16.0.5,877,192.168.50.4,28224,17,4142,201381,482858,4142,271,0,Portmap
6405,192.168.50.6,55018,172.217.9.230,443,6,275528989547,0,0,1592653118,98,0,BENIGN
6406,172.16.0.5,783,192.168.50.4,36352,17,2878,289826,694927,2878,271,0,Portmap
6407,172.16.0.5,833,192.168.50.4,52687,17,2477,336746,807428,2477,271,0,Portmap
6408,172.16.0.5,648,192.168.50.4,18198,17,1886,1849854,1060445,1886,253,0,Portmap
6409,172.16.0.5,911,192.168.50.4,34629,17,2841,293601,703977,2841,271,0,Portmap
6410,172.16.0.5,685,192.168.50.4,42944,17,32326,25803,61869,32326,271,0,Portmap
6411,172.16.0.5,648,192.168.50.4,46833,17,3053,273213,655093,3053,271,0,Portmap
6412,172.16.0.5,648,192.168.50.4,58638,17,3204,260337,624219,3204,271,0,Portmap
6413,172.16.0.5,648,192.168.50.4,24447,17,3065,272143,652528,3065,271,0,Portmap
6414,172.16.0.5,736,192.168.50.4,59203,17,4149,201041,482043,4149,271,0,Portmap
6415,172.16.0.5,873,192.168.50.4,37271,17,2063,404324,969461,2063,271,0,Portmap
6416,172.16.0.5,648,192.168.50.4,57318,17,3097,269331,645786,3097,271,0,Portmap
6417,172.16.0.5,622,192.168.50.4,39078,17,2467,1414197,810701,2467,253,0,Portmap
6418,172.16.0.5,648,192.168.50.4,38530,17,2352,1483344,850340,2352,253,0,Portmap
6419,172.16.0.5,648,192.168.50.4,36647,17,2729,305650,732869,2729,271,0,Portmap
6420,172.16.0.5,648,192.168.50.4,64011,17,3466,240658,577034,3466,271,0,Portmap
6421,172.16.0.5,618,192.168.50.4,23063,17,3855,216373,518806,3855,271,0,Portmap
6422,172.16.0.5,905,192.168.50.4,34129,17,1988,419577,1006036,1988,271,0,Portmap
6423,192.168.50.8,61299,4.2.2.4,53,17,2383,1763033,839278,2383,88,0,BENIGN
6424,172.16.0.5,770,192.168.50.4,19679,17,3333,250261,600060,3333,271,0,Portmap
6425,192.168.50.6,55169,204.154.111.104,443,6,95564504,31,8,5621441,290,0,BENIGN
6426,172.16.0.5,761,192.168.50.4,29495,17,3031,275196,659848,3031,271,0,Portmap
6427,172.16.0.5,1014,192.168.50.4,14543,17,3621,230356,552333,3621,271,0,Portmap
6428,172.16.0.5,742,192.168.50.4,44548,17,3287,1061401,608457,3287,253,0,Portmap
6429,192.168.50.6,62065,8.8.8.8,53,17,2915,305968,686106,2915,125,0,BENIGN
6430,192.168.50.6,55649,4.2.2.4,53,17,4649,106748,430200,4649,84,0,BENIGN
6431,192.168.50.6,65142,4.2.2.4,53,17,2571,766671,777907,2571,74,0,BENIGN
6432,172.16.0.5,1012,192.168.50.4,89,17,2053,406293,974184,2053,271,0,Portmap
6433,172.16.0.5,51703,192.168.50.4,22,6,4234013392,0,0,146000461,155,0,Portmap
6434,172.16.0.5,648,192.168.50.4,29624,17,2198,379490,909918,2198,271,0,Portmap
6435,172.217.0.98,443,192.168.50.8,59770,6,411165276649,0,0,2462067524,132,0,BENIGN
6436,172.16.0.5,959,192.168.50.4,62451,17,2393,348566,835770,2393,271,0,Portmap
6437,172.16.0.5,683,192.168.50.4,23552,17,3142,1110383,636537,3142,253,0,Portmap
6438,172.16.0.5,717,192.168.50.4,50261,17,2847,292982,702493,2847,271,0,Portmap
6439,172.16.0.5,806,192.168.50.4,4896,17,2285,365041,875273,2285,271,0,Portmap
6440,172.16.0.5,642,192.168.50.4,26294,17,2834,294326,705716,2834,271,0,Portmap
6441,172.16.0.5,977,192.168.50.4,28237,17,32524,25646,61493,32524,271,0,Portmap
6442,172.16.0.5,648,192.168.50.4,6780,17,2044,408082,978473,2044,271,0,Portmap
6443,192.168.50.9,57534,172.217.11.14,80,6,116847699259,0,0,2596615539,142,0,BENIGN
6444,74.208.236.171,80,192.168.50.6,55025,6,130058174,20,13,26011634,62,0,BENIGN
6445,192.168.50.6,61167,4.2.2.4,53,17,20589,106916,97139,20589,87,0,BENIGN
6446,172.16.0.5,648,192.168.50.4,3601,17,2819,1237611,709471,2819,253,0,Portmap
6447,172.16.0.5,549,192.168.50.4,9498,17,2746,303758,728332,2746,271,0,Portmap
6448,172.16.0.5,796,192.168.50.4,47594,17,3473,1184752,575871,3473,307,0,Portmap
6449,74.208.236.171,80,192.168.50.6,55087,6,5618288816,0,0,1872762938,63,0,BENIGN
6450,192.168.50.6,65484,8.8.8.8,53,17,27245,124102,73407,27245,79,0,BENIGN
6451,192.168.50.6,64108,4.2.2.4,53,17,3932,501300,508646,3932,74,0,BENIGN
6452,192.168.50.8,65508,4.2.2.4,53,17,3476,718145,575373,3476,85,0,BENIGN
6453,172.16.0.5,648,192.168.50.4,52321,17,3547,235162,563856,3547,271,0,Portmap
6454,192.168.50.6,55148,192.168.10.50,21,6,9031259527,0,0,1806251905,64,0,BENIGN
